ncm,descripcion,die_aec,tasa_estadistica,iva,iva_reducido,bk_bit,nota
03038311,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038319,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038321,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038329,En envases inmediatos de contenido neto inferior igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038400,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038910,Pan ready (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038920,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038932,Pargos (Lutjanus purpureus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038933,En envases inmediatos de contenido neto inferior o igual a 1 kg.,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038941,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038942,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038943,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038944,Esturiones (Acipenser baeri. Acipenser gueldenstaedtii. Acipenser persicus. Acipenser stellatus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038945,Pejerreyes (Atherina spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038946,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038951,Prochilodus platensis,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038952,En envases inmediatos de contenido neto inferior o igual a 1kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038953,Pseudoplatystoma coruscans,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038954,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038955,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038956,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038961,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038962,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038963,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038964,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038965,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03038990,Abadejo (Genypterus blacodes),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03039100,Huevas de Esturion (Ascipenser baeri),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03039200,Gatuzo (Mustelus schmitti),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03039910,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03039920,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03039990,Cabezas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03043100,--Tilapias (Oreochromis spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03043210,Bagres de canal (Ictalurus punctatus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03043290,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03043300,--Percas del Nilo (Lates niloticus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03043900,--Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044100,Salmones del Atlantico (Salmo salar),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044200,Trucha proveniente de cultivo (Oncorhynchus mykiss) (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044300,--Pescados planos (Pleuronectidae. Bothidae. Cynoglossidae. Soleidae. Scophthalmidae y Citharidae),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044400,Hubbsi (Merluccius hubbsi) (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044500,--Peces espada (Xiphias gladius),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044600,Merluza negra (Dissostichus eleginoides),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044700,Gatuzo (Mustelus schmitti),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044800,Raya roja (Zearaja chilensis),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044910,Cherna (Polyprion americanus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044920,Meros (Acanthistius spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03044990,Lenguado (Paralichtys spp.) (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045100,--Tilapias (Oreochromis spp.). bagres o peces gato (Pangasius spp.. Silurus spp.. Clarias spp.. Ictalurus spp.). carpas (Cyprinus spp.. Carassius spp.. Ctenopharyngodon idellus. Hypophthalmichthys spp.. Cirrhinus spp.. Mylopharyngodon piceus. Catla catla. Labeo spp.. Osteochilus hasselti. Leptobarbus hoeveni. Megalobrama spp.). anguilas (Anguilla spp.). percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045200,--Salmonidos,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045300,Cocochas (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045400,--Peces espada (Xiphias gladius),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045500,Merluza negra (Dissostichus eleginoides),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045600,--Cazones y demas escualos,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045700,--Rayas (Rajidae),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03045900,Corvinas (Micropogonias furnieri),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03046100,--Tilapias (Oreochromis spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03046210,Desgrasados. en envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03046290,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03046300,--Percas del Nilo (Lates niloticus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03046900,--Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03047100,--Bacalaos (Gadus morhua. Gadus ogac. Gadus macrocephalus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03047200,--Eglefinos (Melanogrammus aeglefinus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03047300,--Carboneros (Pollachius virens),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03047400,Sin piel y sin espinas (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03047500,--Abadejos de Alaska (Theragra chalcogramma),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03047900,Sin piel y poca espina. excepto desgrasados (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048100,Salmones del Atlantico (Salmo salar),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048200,Trucha proveniente de cultivo (Oncorhynchus mykiss) (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048300,--Pescados planos (Pleuronectidae. Bothidae. Cynoglossidae. Soleidae. Scophthalmidae y Citharidae),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048400,--Peces espada (Xiphias gladius),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048510,Desgrasados. en envases inmediatos de contenido neto inferior o igual a 1 kg.,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048520,Desgrasados. en envases inmediatos de contenido neto inferior o igual a 1 kg.,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048600,--Arenques (Clupea harengus. Clupea pallasii),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048700,--Atunes (del genero Thunnus). listados o bonitos de vientre rayado (Euthynnus (Katsuwonus) pelamis),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048810,Tiburones azules (Prionace glauca),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048890,Gatuzo (Mustelus schmitti),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048910,Pargos (Lutjanus purpureus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048920,Desgrasados. en envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048930,Sin piel y poca espina. desgrasados (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03048990,Sin piel y poca espina. excepto desgrasados (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049100,En rodajas o en trozos (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049211,Cachetes,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049212,Sin hueso o cartilago,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049219,En rodajas o en trozos (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049221,Cachetes,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049222,Sin hueso o cartilago,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049229,En rodajas o en trozos (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049300,--Tilapias (Oreochromis spp.). bagres o peces gato (Pangasius spp.. Silurus spp.. Clarias spp.. Ictalurus spp.). carpas (Cyprinus spp.. Carassius spp.. Ctenopharyngodon idellus. Hypophthalmichthys spp.. Cirrhinus spp.. Mylopharyngodon piceus.Catla catla. Labeo spp.. Osteochilus hasselti. Leptobarbus hoeveni. Megalobrama spp.). anguilas (Anguilla spp.). percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049400,Surimi,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049500,Cocochas (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049600,Gatuzo (Mustelus schmitti),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049700,En rodajas o en trozos (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03049900,Cachetes (Res.137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03051000,De merluza negra (Dissostichus eleginoides),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03052000,Huevas de Esturion (Ascipenser baeri),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03053100,--Tilapias (Oreochromis spp.). bagres o peces gato (Pangasius spp.. Silurus spp.. Clarias spp.. Ictalurus spp.). carpas (Cyprinus spp.. Carassius spp.. Ctenopharyngodon idellus. Hypophthalmichthys spp.. Cirrhinus spp.. Mylopharyngodon piceus. Catla catla. Labeo spp.. Osteochilus hasselti. Leptobarbus hoeveni. Megalobrama spp.). anguilas (Anguilla spp.). percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03053210,Bacalaos (Gadus morhua. Gadus ogac. Gadus macrocephalus),,3,21,false,,Base NCM feb-2023 (Kaggle).
03053220,Carboneros (Pollachius virens),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03053230,Brosmios (Brosme brosme) y marucas (Molva molva),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03053290,Merluza comun (Merluccius hubbsi),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03053900,De merluza negra (Dissostichus eleginoides),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03054100,Salmones del Atlantico (Salmo salar),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03054200,--Arenques (Clupea harengus. Clupea pallasii),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03054300,--Truchas (Salmo trutta. Oncorhynchus mykiss. Oncorhynchus clarki. Oncorhynchus aguabonita. Oncorhynchus gilae. Oncorhynchus apache y Oncorhynchus chrysogaster),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03054400,--Tilapias (Oreochromis spp.). bagres o peces gato (Pangasius spp.. Silurus spp.. Clarias spp.. Ictalurus spp.). carpas (Cyprinus spp.. Carassius spp.. Ctenopharyngodon idellus. Hypophthalmichthys spp.. Cirrhinus spp.. Mylopharyngodon piceus. Catla catla. Labeo spp.. Osteochilus hasselti. Leptobarbus hoeveni. Megalobrama spp.). anguilas (Anguilla spp.). percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03054910,Bacalaos (Gadus morhua. Gadus ogac. Gadus macrocephalus),,3,21,false,,Base NCM feb-2023 (Kaggle).
03054920,Carboneros (Pollachius virens). marucas (Molva molva) y brosmios (Brosme brosme),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03054990,Merluza negra (Dissostichus eleginoides),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03055100,--Bacalaos (Gadus morhua. Gadus ogac. Gadus macrocephalus),,3,21,false,,Base NCM feb-2023 (Kaggle).
03055200,--Tilapias (Oreochromis spp.). bagres o peces gato (Pangasius spp.. Silurus spp.. Clarias spp.. Ictalurus spp.). carpas (Cyprinus spp.. Carassius spp.. Ctenopharyngodon idellus. Hypophthalmichthys spp.. Cirrhinus spp.. Mylopharyngodon piceus. Catla catla. Labeo spp.. Osteochilus hasselti. Leptobarbus hoeveni. Megalobrama spp.). anguilas (Anguilla spp.). percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03055310,Bacalaos polares (Boreogadus saida). carboneros (Pollachius virens). marucas (Molva molva). marucas azules (Molva dypterygia). brosmios (Brosme brosme). brotolas de fango (Urophycis blennoides) y eglefinos (Melanogrammus aeglefinus),,3,21,false,,Base NCM feb-2023 (Kaggle).
03055390,Merluza comun (Merluccius hubbsi),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03055400,Anchoas (Engraulis spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03055900,Gatuzo (Mustelus schmitti),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03056100,--Arenques (Clupea harengus. Clupea pallasii),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03056200,--Bacalaos (Gadus morhua. Gadus ogac. Gadus macrocephalus),,3,21,false,,Base NCM feb-2023 (Kaggle).
03056300,De la especie Engraulis anchoita. descabezadas y evisceradas (H & G) (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03056400,--Tilapias (Oreochromis spp.). bagres o peces gato (Pangasius spp.. Silurus spp.. Clarias spp.. Ictalurus spp.). carpas (Cyprinus spp.. Carassius spp.. Ctenopharyngodon idellus. Hypophthalmichthys spp.. Cirrhinus spp.. Mylopharyngodon piceus. Catla catla. Labeo spp.. Osteochilus hasselti. Leptobarbus hoeveni. Megalobrama spp.). anguilas (Anguilla spp.). percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03056910,Carboneros (Pollachius virens). marucas (Molva molva) y brosmios (Brosme brosme),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03056990,Merluza negra (Dissostichus eleginoides),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03057100,De Gatuzo (Mustelus schmitti),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03057200,--Cabezas. colas y vejigas natatorias. de pescado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03057900,--Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061110,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061190,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061200,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061400,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061500,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061610,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061690,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061710,Langostinos sin clasificar segun cantidad de piezas por unidad de peso (R.2053/93 ex-ANA),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061790,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061910,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03061990,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063100,Peladas. ahumadas. incluso cocidas antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063200,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063300,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063400,Peladas. ahumadas. incluso cocidas antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063500,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063600,Langostinos sin clasificar segun cantidad de piezas por unidad de peso (R.2053/93 ex-ANA),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063910,Peladas. ahumadas. incluso cocidas antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03063990,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03069100,Peladas. ahumadas. incluso cocidas antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03069200,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03069300,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03069400,Peladas. ahumadas. incluso cocidas antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03069500,Langostinos sin clasificar segun cantidad de piezas por unidad de peso (R.2053/93 ex-ANA),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03069910,Peladas. ahumadas. incluso cocidas antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03069990,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03071100,--Vivas. frescas o refrigeradas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03071200,Congeladas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03071900,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03072100,--Vivos. frescos o refrigerados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03072200,En envases inmediatos de contenido neto inferior o igual a 1 kg (R.420/99 MEYOSP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03072900,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03073100,--Vivos. frescos o refrigerados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03073200,En envases inmediatos de contenido neto inferior o igual a 1 kg,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03073900,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03074200,Calamar (llex argentinus),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03074310,Enteros (Res. 137/08 MEYP),10,3,21,false,,Base NCM feb-2023 (Kaggle).
03074320,Jibias (sepias)* y globitos,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03074900,Secos. salados o en salmuera,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03075100,--Vivos. frescos o refrigerados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03075200,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03075900,Secos. salados o en salmuera,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03076000,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03077100,--Vivos. frescos o refrigerados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03077200,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03077900,Pelados. ahumados. incluso cocidos antes o durante el ahumado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03078100,--Abulones u orejas de mar (Haliotis spp.). vivos. frescos o refrigerados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03078200,--Cobos (caracoles de mar) (Strombus spp.). vivos. frescos o refrigerados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03078300,--Abulones u orejas de mar (Haliotis spp.). congelados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
03078400,--Cobos (caracoles de mar) (Strombus spp.). congelados,10,3,21,false,,Base NCM feb-2023 (Kaggle).
